homeGame,score_differential,oneScoreGame,period,seconds_remaining,secondsInHalf,yardsToGoal,down,distance,play_type
FALSE,-7,TRUE,1,3177,1377,19,2,8,Pass
FALSE,-7,TRUE,1,3173,1373,19,3,8,Pass
FALSE,-11,FALSE,1,2931,1131,19,3,13,Pass
FALSE,-11,FALSE,1,3134,1334,75,2,10,Pass
FALSE,-11,FALSE,1,2937,1137,14,2,8,Pass
FALSE,8,FALSE,1,2845,1045,51,1,10,Pass
TRUE,-15,FALSE,1,2753,953,80,1,10,Pass
FALSE,15,FALSE,2,2634,834,75,1,10,Pass
TRUE,0,TRUE,1,3324,1524,24,1,10,Pass
TRUE,-7,TRUE,1,3205,1405,49,1,10,Pass
FALSE,-7,TRUE,1,3205,1405,30,3,8,Pass
FALSE,-7,TRUE,1,3205,1405,30,2,8,Pass
FALSE,4,TRUE,1,3064,1264,51,2,9,Pass
TRUE,-4,TRUE,1,2934,1134,57,1,10,Pass
FALSE,-4,TRUE,1,2934,1134,56,3,9,Pass
FALSE,4,TRUE,1,2881,1081,68,3,8,Pass
TRUE,4,TRUE,1,2881,1081,70,1,10,Pass
TRUE,-4,TRUE,1,2778,978,73,2,10,Pass
FALSE,-4,TRUE,2,2700,900,35,3,10,Pass
FALSE,-4,TRUE,2,2700,900,35,2,10,Pass
FALSE,-4,TRUE,2,2700,900,35,1,10,Pass
FALSE,4,TRUE,2,2552,752,9,3,6,Pass
TRUE,0,TRUE,1,3600,1800,71,1,10,Pass
TRUE,0,TRUE,1,3600,1800,71,2,10,Pass
TRUE,0,TRUE,1,3600,1800,71,3,10,Pass
TRUE,0,TRUE,1,3570,1770,15,1,10,Pass
FALSE,-3,TRUE,1,3197,1397,72,2,7,Pass
TRUE,-3,TRUE,1,3197,1397,72,3,7,Pass
TRUE,-10,FALSE,1,3071,1271,56,3,5,Pass
TRUE,10,FALSE,1,2928,1128,56,3,17,Pass
FALSE,3,TRUE,2,2609,809,19,1,10,Pass
FALSE,3,TRUE,2,2609,809,19,2,10,Pass
FALSE,3,TRUE,2,2609,809,19,3,10,Pass
FALSE,-6,TRUE,2,2419,619,75,3,10,Pass
TRUE,0,TRUE,1,3475,1675,92,1,10,Pass
TRUE,0,TRUE,1,3475,1675,92,2,10,Pass
TRUE,0,TRUE,1,3475,1675,92,3,10,Pass
TRUE,0,TRUE,1,3445,1645,25,3,16,Pass
TRUE,0,TRUE,1,3339,1539,80,2,15,Pass
FALSE,0,TRUE,1,3182,1382,60,1,10,Pass
FALSE,0,TRUE,1,3182,1382,49,1,10,Pass
FALSE,0,TRUE,1,3182,1382,60,2,10,Pass
FALSE,0,TRUE,1,3600,1800,71,2,6,Pass
TRUE,0,TRUE,1,3600,1800,76,3,11,Pass
TRUE,0,TRUE,1,3549,1749,65,3,10,Pass
FALSE,0,TRUE,1,3549,1749,65,1,10,Pass
FALSE,7,TRUE,1,3323,1523,20,2,16,Pass
TRUE,0,TRUE,1,2880,1080,84,3,10,Pass
FALSE,0,TRUE,1,2880,1080,89,1,15,Pass
FALSE,0,TRUE,1,2819,1019,40,3,6,Pass
TRUE,-7,TRUE,1,3286,1486,45,2,12,Pass
TRUE,0,TRUE,1,3134,1334,79,2,10,Pass
FALSE,0,TRUE,1,3141,1341,79,1,10,Pass
FALSE,0,TRUE,1,2962,1162,17,2,1,Pass
TRUE,0,TRUE,1,3082,1282,75,1,10,Pass
TRUE,-7,TRUE,1,2904,1104,57,1,10,Pass
FALSE,0,TRUE,1,2722,922,74,1,10,Pass
TRUE,0,TRUE,2,2700,900,72,3,8,Pass
TRUE,0,TRUE,2,2687,887,82,1,10,Pass
FALSE,0,TRUE,2,2423,623,64,1,10,Pass
TRUE,0,TRUE,2,2352,552,46,2,7,Pass
TRUE,0,TRUE,2,2347,547,46,3,7,Pass
TRUE,0,TRUE,1,3600,1800,81,3,23,Pass
FALSE,0,TRUE,1,3510,1710,58,1,10,Pass
TRUE,-3,TRUE,1,3320,1520,65,1,10,Pass
FALSE,-3,TRUE,1,3320,1520,65,2,10,Pass
FALSE,-3,TRUE,1,3320,1520,65,3,10,Pass
FALSE,-3,TRUE,1,3119,1319,81,2,3,Pass
FALSE,-10,FALSE,1,2926,1126,34,4,2,Pass
FALSE,-10,FALSE,2,2550,750,60,3,16,Pass
FALSE,0,TRUE,1,3442,1642,71,1,10,Pass
FALSE,0,TRUE,1,3439,1639,71,2,10,Pass
FALSE,0,TRUE,1,3428,1628,51,1,10,Pass
TRUE,-7,TRUE,1,3259,1459,75,1,10,Pass
FALSE,-14,FALSE,1,2713,913,29,1,10,Pass
FALSE,7,TRUE,2,2619,819,70,2,5,Pass
TRUE,7,TRUE,2,2512,712,50,1,10,Pass
TRUE,-7,TRUE,1,3524,1724,65,2,10,Pass
TRUE,7,TRUE,1,3434,1634,70,1,10,Pass
FALSE,-7,TRUE,1,3359,1559,55,2,11,Pass
TRUE,-7,TRUE,1,3063,1263,82,3,4,Pass
TRUE,7,TRUE,1,2984,1184,21,2,10,Pass
FALSE,7,TRUE,1,2984,1184,42,3,1,Pass
FALSE,7,TRUE,1,2984,1184,21,1,10,Pass
FALSE,-10,FALSE,2,2700,900,50,1,16,Pass
TRUE,-7,TRUE,1,3113,1313,39,2,7,Pass
FALSE,0,TRUE,1,3060,1260,73,2,8,Pass
TRUE,0,TRUE,2,2658,858,24,3,4,Pass
TRUE,0,TRUE,1,2776,976,68,2,8,Pass
TRUE,-3,TRUE,2,2578,778,80,1,10,Pass
FALSE,-4,TRUE,2,1867,67,72,2,7,Pass
TRUE,0,TRUE,1,3555,1755,69,1,10,Pass
TRUE,-7,TRUE,1,3305,1505,63,1,10,Pass
FALSE,11,FALSE,1,2895,1095,69,1,10,Pass
TRUE,-11,FALSE,1,2743,943,67,3,2,Pass
FALSE,11,FALSE,2,2573,773,20,3,5,Pass
TRUE,-14,FALSE,2,2552,752,63,1,10,Pass
FALSE,14,FALSE,2,2401,601,91,3,9,Pass
TRUE,0,TRUE,1,3530,1730,46,1,10,Pass
TRUE,0,TRUE,1,3461,1661,40,4,4,Pass
TRUE,0,TRUE,1,3593,1793,75,1,10,Pass
TRUE,0,TRUE,1,3387,1587,45,1,10,Pass
FALSE,-3,TRUE,1,2811,1011,59,2,5,Pass
TRUE,-3,TRUE,2,2660,860,15,3,8,Pass
TRUE,-3,TRUE,2,2664,864,15,2,8,Pass
TRUE,0,TRUE,2,2587,787,81,1,10,Pass
FALSE,-6,TRUE,2,2232,432,15,1,10,Pass
TRUE,3,TRUE,2,2102,302,51,2,1,Pass
FALSE,0,TRUE,1,3600,1800,35,2,9,Pass
FALSE,-7,TRUE,1,3011,1211,55,3,1,Pass
FALSE,-7,TRUE,1,3011,1211,75,1,10,Pass
FALSE,-21,FALSE,2,2258,458,37,1,10,Pass
FALSE,-21,FALSE,2,2395,595,47,1,10,Pass
FALSE,-21,FALSE,2,2258,458,37,3,10,Pass
FALSE,0,TRUE,1,3590,1790,20,1,15,Pass
FALSE,0,TRUE,1,3560,1760,21,3,14,Pass
FALSE,0,TRUE,1,3401,1601,74,1,5,Pass
TRUE,-14,FALSE,1,3120,1320,28,3,7,Pass
FALSE,21,FALSE,2,2624,824,57,1,10,Pass
TRUE,21,FALSE,2,2579,779,55,3,8,Pass
TRUE,-21,FALSE,2,2130,330,8,2,8,Pass
FALSE,7,TRUE,1,2877,1077,44,1,10,Pass
TRUE,-14,FALSE,2,2694,894,69,2,4,Pass
FALSE,-14,FALSE,2,2694,894,57,2,9,Pass
FALSE,-14,FALSE,2,2694,894,57,3,9,Pass
FALSE,14,FALSE,2,2583,783,80,1,10,Pass
TRUE,-21,FALSE,2,2405,605,75,2,10,Pass
FALSE,14,FALSE,2,2030,230,53,1,10,Pass
TRUE,14,FALSE,2,2030,230,38,1,10,Pass
TRUE,-1,TRUE,1,3163,1363,70,2,5,Pass
FALSE,1,TRUE,1,3063,1263,58,3,23,Pass
TRUE,1,TRUE,1,3063,1263,50,2,5,Pass
TRUE,1,TRUE,1,3063,1263,45,1,10,Pass
TRUE,0,TRUE,1,3600,1800,67,2,9,Pass
FALSE,0,TRUE,1,3600,1800,75,2,6,Pass
FALSE,0,TRUE,1,3021,1221,60,3,3,Pass
FALSE,0,TRUE,2,2700,900,57,2,9,Pass
TRUE,0,TRUE,2,2183,383,72,3,11,Pass
TRUE,0,TRUE,2,2003,203,26,3,7,Pass
FALSE,0,TRUE,1,3457,1657,77,2,6,Pass
TRUE,0,TRUE,1,3457,1657,77,3,6,Pass
TRUE,0,TRUE,1,3419,1619,55,3,10,Pass
FALSE,-7,TRUE,1,2889,1089,76,2,11,Pass
FALSE,-14,FALSE,1,2802,1002,57,2,2,Pass
FALSE,-14,FALSE,1,2802,1002,57,3,2,Pass
FALSE,-7,TRUE,1,3584,1784,71,3,6,Pass
FALSE,-7,TRUE,1,3584,1784,75,1,10,Pass
FALSE,-14,FALSE,1,3470,1670,52,2,10,Pass
FALSE,14,FALSE,1,3350,1550,12,3,11,Pass
TRUE,14,FALSE,1,3350,1550,12,2,11,Pass
TRUE,-17,FALSE,1,2991,1191,82,3,7,Pass
FALSE,-17,FALSE,1,2991,1191,82,2,7,Pass
FALSE,17,FALSE,2,2558,758,67,1,10,Pass
TRUE,-7,TRUE,1,3222,1422,77,2,12,Pass
FALSE,-14,FALSE,1,2922,1122,75,3,4,Pass
FALSE,-14,FALSE,2,2700,900,64,3,8,Pass
FALSE,14,FALSE,2,2519,719,68,1,10,Pass
TRUE,7,TRUE,1,3162,1362,3,3,3,Pass
TRUE,-10,FALSE,1,3153,1353,25,1,10,Pass
FALSE,-10,FALSE,2,2700,900,23,3,8,Pass
FALSE,-10,FALSE,2,2309,509,59,2,9,Pass
FALSE,0,TRUE,1,3477,1677,20,2,20,Pass
TRUE,-3,TRUE,1,3206,1406,49,3,19,Pass
FALSE,-3,TRUE,2,2606,806,1,3,1,Pass
FALSE,-10,FALSE,2,2577,777,32,2,8,Pass
FALSE,3,TRUE,2,2298,498,87,2,22,Pass
TRUE,0,TRUE,1,3488,1688,56,3,10,Pass
FALSE,0,TRUE,1,3488,1688,56,1,10,Pass
FALSE,7,TRUE,2,2532,732,15,1,10,Pass
TRUE,14,FALSE,2,2145,345,46,1,10,Pass
TRUE,14,FALSE,2,2145,345,60,1,10,Pass
TRUE,7,TRUE,1,3303,1503,44,1,10,Pass
TRUE,-14,FALSE,1,3071,1271,66,3,3,Pass
FALSE,-14,FALSE,1,2857,1057,15,1,10,Pass
FALSE,-14,FALSE,2,2530,730,26,2,5,Pass
FALSE,-7,TRUE,1,3301,1501,34,3,5,Pass
FALSE,4,TRUE,1,3161,1361,39,1,10,Pass
TRUE,-11,FALSE,2,2700,900,19,2,15,Pass
FALSE,-11,FALSE,2,2700,900,19,3,15,Pass
FALSE,-11,FALSE,1,2925,1125,41,2,6,Pass
FALSE,-8,FALSE,2,2460,660,67,2,8,Pass
FALSE,8,FALSE,2,2361,561,40,1,10,Pass
TRUE,-15,FALSE,2,2253,453,58,2,4,Pass
FALSE,15,FALSE,2,1906,106,44,2,4,Pass
TRUE,-7,TRUE,1,3072,1272,17,3,12,Pass
FALSE,-14,FALSE,2,2531,731,54,4,1,Pass
FALSE,-14,FALSE,2,2531,731,61,2,8,Pass
FALSE,-21,FALSE,2,2266,466,78,2,13,Pass
FALSE,0,TRUE,1,3600,1800,67,3,12,Pass
TRUE,0,TRUE,1,3500,1700,60,2,2,Pass
FALSE,0,TRUE,1,3329,1529,43,1,20,Pass
TRUE,0,TRUE,1,3329,1529,27,3,9,Pass
TRUE,0,TRUE,1,3329,1529,28,1,10,Pass
TRUE,-3,TRUE,1,3154,1354,57,3,6,Pass
FALSE,3,TRUE,1,3081,1281,71,1,10,Pass
TRUE,3,TRUE,1,3081,1281,22,1,10,Pass
TRUE,3,TRUE,1,3081,1281,22,2,10,Pass
TRUE,-6,TRUE,1,2940,1140,90,3,13,Pass
FALSE,13,FALSE,1,2731,931,10,3,10,Pass
TRUE,13,FALSE,1,2731,931,10,1,10,Pass
TRUE,13,FALSE,1,2731,931,10,2,10,Pass
TRUE,0,TRUE,1,3302,1502,61,3,16,Pass
FALSE,0,TRUE,1,3066,1266,71,1,10,Pass
TRUE,0,TRUE,1,2824,1024,57,2,10,Pass
TRUE,0,TRUE,2,2700,900,75,3,15,Pass
FALSE,0,TRUE,2,2619,819,64,2,5,Pass
TRUE,0,TRUE,1,3468,1668,73,2,9,Pass
TRUE,0,TRUE,1,3468,1668,73,3,9,Pass
TRUE,0,TRUE,1,3411,1611,59,3,7,Pass
FALSE,0,TRUE,1,3339,1539,80,2,11,Pass
TRUE,0,TRUE,1,3247,1447,46,2,3,Pass
FALSE,0,TRUE,1,3121,1321,27,1,10,Pass
TRUE,-7,TRUE,1,2998,1198,56,1,10,Pass
FALSE,-7,TRUE,1,2998,1198,56,2,10,Pass
FALSE,-7,TRUE,1,2998,1198,56,3,10,Pass
FALSE,0,TRUE,1,3595,1795,65,1,10,Pass
FALSE,0,TRUE,1,3593,1793,65,2,10,Pass
FALSE,0,TRUE,1,3588,1788,65,3,10,Pass
FALSE,0,TRUE,1,3538,1738,46,2,7,Pass
TRUE,-7,TRUE,1,3509,1709,75,1,10,Pass
FALSE,-7,TRUE,1,3458,1658,66,3,1,Pass
FALSE,7,TRUE,1,3345,1545,78,2,3,Pass
TRUE,-7,TRUE,1,3224,1424,54,3,9,Pass
FALSE,7,TRUE,1,3213,1413,95,1,10,Pass
TRUE,7,TRUE,1,3117,1317,34,1,10,Pass
TRUE,7,TRUE,1,3042,1242,24,3,11,Pass
TRUE,-17,FALSE,1,2827,1027,75,3,10,Pass
FALSE,-17,FALSE,1,2833,1033,75,2,10,Pass
FALSE,-17,FALSE,1,2839,1039,75,1,10,Pass
FALSE,0,TRUE,1,3509,1709,77,3,12,Pass
TRUE,0,TRUE,1,3416,1616,45,2,6,Pass
FALSE,-7,TRUE,1,3075,1275,77,3,4,Pass
FALSE,-7,TRUE,1,3081,1281,77,2,4,Pass
FALSE,7,TRUE,1,2943,1143,53,2,7,Pass
TRUE,-7,TRUE,2,2630,830,66,3,14,Pass
FALSE,7,TRUE,2,2359,559,27,3,9,Pass
TRUE,7,TRUE,2,2369,569,27,2,9,Pass
TRUE,-10,FALSE,2,2347,547,75,1,10,Pass
FALSE,0,TRUE,1,3600,1800,59,1,10,Pass
FALSE,0,TRUE,1,3487,1687,86,2,9,Pass
TRUE,0,TRUE,1,3399,1599,54,2,7,Pass
FALSE,-7,TRUE,1,2969,1169,79,1,10,Pass
FALSE,-7,TRUE,1,2969,1169,79,3,10,Pass
FALSE,7,TRUE,1,2901,1101,55,1,10,Pass
TRUE,-7,TRUE,2,2700,900,70,3,6,Pass
FALSE,-7,TRUE,2,2700,900,70,2,6,Pass
FALSE,7,TRUE,2,2611,811,12,3,5,Pass
TRUE,-10,FALSE,2,2310,510,73,3,10,Pass
FALSE,-10,FALSE,2,2310,510,68,2,5,Pass
FALSE,-7,TRUE,1,3265,1465,65,1,10,Pass
TRUE,-7,TRUE,1,3227,1427,65,3,10,Pass
TRUE,7,TRUE,1,3113,1313,67,1,10,Pass
FALSE,7,TRUE,1,3109,1309,72,2,15,Pass
FALSE,-7,TRUE,1,3055,1255,90,1,10,Pass
TRUE,-7,TRUE,1,2867,1067,74,3,6,Pass
TRUE,7,TRUE,1,2772,972,51,3,1,Pass
FALSE,7,TRUE,1,2738,938,63,1,10,Pass
FALSE,-14,FALSE,2,2573,773,85,1,20,Pass
TRUE,-14,FALSE,2,2568,768,85,2,20,Pass
TRUE,14,FALSE,2,2446,646,36,1,10,Pass
FALSE,-7,TRUE,1,3342,1542,79,2,14,Pass
FALSE,7,TRUE,1,3067,1267,27,3,10,Pass
TRUE,-10,FALSE,1,3056,1256,85,2,7,Pass
FALSE,-10,FALSE,1,3056,1256,47,1,10,Pass
FALSE,-10,FALSE,1,3056,1256,53,1,10,Pass
FALSE,-10,FALSE,1,3056,1256,49,3,12,Pass
FALSE,-10,FALSE,2,2684,884,6,3,3,Pass
FALSE,0,TRUE,1,3600,1800,47,1,10,Pass
FALSE,-7,TRUE,1,3482,1682,68,2,8,Pass
FALSE,-7,TRUE,1,3482,1682,18,1,10,Pass
FALSE,-7,TRUE,1,3482,1682,17,3,9,Pass
FALSE,-4,TRUE,1,2971,1171,8,3,5,Pass
FALSE,4,TRUE,1,2810,1010,62,2,2,Pass
TRUE,4,TRUE,2,2700,900,60,3,20,Pass
TRUE,4,TRUE,2,2700,900,60,2,20,Pass
TRUE,4,TRUE,1,2810,1010,50,1,10,Pass
TRUE,-4,TRUE,2,2677,877,88,1,10,Pass
FALSE,-6,TRUE,2,2531,731,35,1,10,Pass
FALSE,-6,TRUE,2,2531,731,65,1,10,Pass
FALSE,0,TRUE,1,3600,1800,75,1,10,Pass
TRUE,0,TRUE,1,3600,1800,80,2,15,Pass
TRUE,0,TRUE,1,3600,1800,14,1,10,Pass
TRUE,0,TRUE,1,3600,1800,25,2,8,Pass
TRUE,-14,FALSE,1,3014,1214,75,3,10,Pass
FALSE,-14,FALSE,1,3014,1214,75,1,10,Pass
FALSE,-21,FALSE,1,2821,1021,64,2,14,Pass
FALSE,-21,FALSE,1,2821,1021,59,3,9,Pass
FALSE,21,FALSE,2,2687,887,40,1,10,Pass
TRUE,-28,FALSE,2,2505,705,75,1,10,Pass
FALSE,0,TRUE,1,3525,1725,60,3,9,Pass
FALSE,0,TRUE,1,3421,1621,61,1,10,Pass
TRUE,0,TRUE,1,3421,1621,76,3,13,Pass
TRUE,0,TRUE,1,3421,1621,76,2,13,Pass
TRUE,0,TRUE,1,3289,1489,68,1,10,Pass
FALSE,0,TRUE,1,3196,1396,29,2,11,Pass
TRUE,0,TRUE,1,3196,1396,40,2,7,Pass
TRUE,-14,FALSE,2,2696,896,68,1,10,Pass
FALSE,14,FALSE,2,2622,822,53,2,2,Pass
TRUE,0,TRUE,1,3600,1800,60,1,10,Pass
TRUE,-7,TRUE,1,3367,1567,57,3,6,Pass
FALSE,7,TRUE,1,3199,1399,43,3,6,Pass
TRUE,7,TRUE,1,3199,1399,72,2,7,Pass
TRUE,7,TRUE,1,3199,1399,43,2,6,Pass
TRUE,13,FALSE,2,2700,900,7,3,4,Pass
TRUE,-7,TRUE,1,3404,1604,72,3,7,Pass
FALSE,-7,TRUE,1,3404,1604,72,2,7,Pass
FALSE,7,TRUE,1,2801,1001,69,1,10,Pass
TRUE,7,TRUE,1,2801,1001,79,1,10,Pass
TRUE,7,TRUE,1,2963,1163,27,3,7,Pass
TRUE,3,TRUE,2,2484,684,75,1,10,Pass
TRUE,3,TRUE,2,1983,183,47,2,6,Pass
TRUE,3,TRUE,2,1877,77,48,1,20,Pass
TRUE,-6,TRUE,3,1800,1800,64,2,10,Pass
FALSE,0,TRUE,1,3596,1796,69,3,4,Pass
FALSE,0,TRUE,1,3596,1796,69,2,4,Pass
FALSE,0,TRUE,1,3360,1560,88,2,18,Pass
TRUE,0,TRUE,1,3255,1455,54,1,10,Pass
FALSE,0,TRUE,1,3255,1455,54,3,10,Pass
FALSE,0,TRUE,1,3255,1455,54,2,10,Pass
FALSE,0,TRUE,1,3233,1433,7,3,7,Pass
TRUE,-3,TRUE,1,2959,1159,64,3,9,Pass
FALSE,3,TRUE,1,2875,1075,73,2,12,Pass
TRUE,-3,TRUE,2,2693,893,68,1,10,Pass
FALSE,3,TRUE,2,2591,791,74,2,10,Pass
TRUE,0,TRUE,1,3600,1800,68,4,2,Pass
FALSE,0,TRUE,1,3600,1800,76,1,10,Pass
FALSE,0,TRUE,1,3600,1800,76,2,10,Pass
FALSE,-7,TRUE,1,3385,1585,50,1,10,Pass
FALSE,-7,TRUE,1,3385,1585,50,2,10,Pass
FALSE,-21,FALSE,2,2700,900,39,2,9,Pass
FALSE,14,FALSE,2,2484,684,28,2,23,Pass
TRUE,14,FALSE,2,2484,684,28,3,23,Pass
TRUE,-17,FALSE,2,2464,664,77,2,5,Pass
FALSE,0,TRUE,1,3533,1733,53,1,10,Pass
FALSE,0,TRUE,1,3124,1324,16,2,9,Pass
TRUE,-7,TRUE,2,2663,863,14,1,10,Pass
FALSE,-7,TRUE,2,2659,859,14,2,10,Pass
FALSE,-7,TRUE,1,2739,939,36,3,9,Pass
FALSE,-7,TRUE,2,2226,426,85,1,20,Pass
FALSE,-7,TRUE,2,2178,378,76,3,11,Pass
FALSE,7,TRUE,2,2164,364,61,1,10,Pass
TRUE,-14,FALSE,2,1824,24,2,2,2,Pass
FALSE,-14,FALSE,2,1820,20,2,3,2,Pass
FALSE,-14,FALSE,2,1887,87,56,1,10,Pass
FALSE,11,FALSE,3,1704,1704,51,1,10,Pass
TRUE,0,TRUE,1,3527,1727,49,3,12,Pass
FALSE,0,TRUE,1,3323,1523,88,3,3,Pass
TRUE,0,TRUE,1,3261,1461,48,3,7,Pass
FALSE,0,TRUE,1,3177,1377,17,1,10,Pass
TRUE,0,TRUE,1,3177,1377,55,1,10,Pass
TRUE,7,TRUE,2,2514,714,64,1,10,Pass
TRUE,7,TRUE,2,2514,714,62,3,8,Pass
TRUE,-7,TRUE,2,2401,601,91,2,9,Pass
FALSE,0,TRUE,1,3600,1800,9,1,9,Pass
TRUE,0,TRUE,1,3600,1800,10,3,10,Pass
TRUE,-3,TRUE,1,3520,1720,82,3,17,Pass
FALSE,3,TRUE,1,3143,1343,65,1,10,Pass
TRUE,3,TRUE,1,3143,1343,65,2,10,Pass
TRUE,-3,TRUE,1,3075,1275,89,2,9,Pass
FALSE,3,TRUE,1,2990,1190,26,2,6,Pass
TRUE,0,TRUE,1,3517,1717,23,3,3,Pass
FALSE,0,TRUE,1,3517,1717,30,1,10,Pass
FALSE,0,TRUE,1,3600,1800,70,1,15,Pass
FALSE,-7,TRUE,1,3042,1242,21,2,11,Pass
FALSE,1,TRUE,2,2700,900,50,1,10,Pass
TRUE,-8,FALSE,2,2570,770,43,3,13,Pass
FALSE,-8,FALSE,2,2570,770,40,1,10,Pass
FALSE,8,FALSE,2,2341,541,72,1,10,Pass
TRUE,0,TRUE,1,3456,1656,82,1,10,Pass
FALSE,0,TRUE,1,3456,1656,81,3,9,Pass
FALSE,0,TRUE,1,3165,1365,51,2,8,Pass
FALSE,0,TRUE,1,3081,1281,66,1,10,Pass
TRUE,7,TRUE,2,2685,885,79,1,10,Pass
TRUE,7,TRUE,2,2325,525,21,2,7,Pass
TRUE,-14,FALSE,2,1816,16,12,3,3,Pass
FALSE,-11,FALSE,3,1751,1751,56,1,10,Pass
FALSE,-11,FALSE,3,1691,1691,44,1,10,Pass
FALSE,11,FALSE,3,1511,1511,29,1,10,Pass
TRUE,18,FALSE,3,1398,1398,28,1,10,Pass
TRUE,-25,FALSE,3,1345,1345,75,1,10,Pass
FALSE,32,FALSE,4,606,606,39,2,11,Pass
TRUE,-4,TRUE,2,1883,83,58,2,10,Pass
FALSE,4,TRUE,2,1834,34,27,1,10,Pass
TRUE,4,TRUE,3,1800,1800,45,3,6,Pass
TRUE,4,TRUE,3,1800,1800,45,2,6,Pass
TRUE,-4,TRUE,3,1674,1674,74,3,16,Pass
FALSE,4,TRUE,3,1418,1418,37,2,4,Pass
TRUE,4,TRUE,3,1418,1418,37,3,4,Pass
TRUE,4,TRUE,3,1337,1337,45,1,10,Pass
TRUE,4,TRUE,3,1337,1337,70,2,13,Pass
TRUE,-11,FALSE,3,1040,1040,75,1,10,Pass
FALSE,11,FALSE,4,900,900,24,1,10,Pass
TRUE,11,FALSE,4,900,900,9,1,5,Pass
TRUE,11,FALSE,4,900,900,8,3,4,Pass
TRUE,-14,FALSE,4,374,374,28,2,9,Pass
FALSE,-14,FALSE,4,644,644,61,1,10,Pass
FALSE,-14,FALSE,4,565,565,35,3,4,Pass
FALSE,-14,FALSE,4,565,565,35,2,4,Pass
FALSE,-7,TRUE,4,64,64,71,1,10,Pass
FALSE,-11,FALSE,2,2085,285,7,3,7,Pass
TRUE,-8,FALSE,2,1908,108,59,1,10,Pass
TRUE,8,FALSE,2,1871,71,71,2,6,Pass
FALSE,8,FALSE,2,1867,67,71,3,6,Pass
FALSE,-8,FALSE,2,1813,13,24,3,21,Pass
TRUE,-8,FALSE,2,1840,40,26,2,10,Pass
TRUE,-8,FALSE,2,1847,47,26,1,10,Pass
TRUE,8,FALSE,3,1666,1666,53,1,10,Pass
FALSE,-15,FALSE,3,1459,1459,75,1,10,Pass
TRUE,-15,FALSE,3,1328,1328,64,3,9,Pass
TRUE,8,FALSE,4,818,818,78,2,7,Pass
FALSE,-1,TRUE,4,278,278,58,3,10,Pass
TRUE,-1,TRUE,4,284,284,58,2,10,Pass
TRUE,-1,TRUE,4,25,25,39,1,10,Pass
TRUE,-1,TRUE,4,21,21,39,2,10,Pass
TRUE,-1,TRUE,4,88,88,53,3,3,Pass
TRUE,-6,TRUE,4,0,0,36,1,10,Pass
FALSE,-6,TRUE,3,1604,1604,43,3,17,Pass
TRUE,6,TRUE,3,1542,1542,95,2,10,Pass
FALSE,-6,TRUE,3,1386,1386,9,1,9,Pass
TRUE,-6,TRUE,3,1435,1435,37,3,5,Pass
TRUE,3,TRUE,3,1125,1125,69,2,21,Pass
FALSE,-3,TRUE,3,1030,1030,67,1,10,Pass
TRUE,-3,TRUE,3,1019,1019,67,2,10,Pass
TRUE,-3,TRUE,3,975,975,11,1,10,Pass
TRUE,3,TRUE,4,593,593,11,3,11,Pass
FALSE,3,TRUE,4,680,680,11,1,10,Pass
FALSE,-4,TRUE,4,329,329,32,2,11,Pass
FALSE,-4,TRUE,4,40,40,24,1,10,Pass
FALSE,-4,TRUE,4,66,66,51,2,12,Pass
FALSE,-4,TRUE,4,12,12,26,4,12,Pass
FALSE,-4,TRUE,4,20,20,26,3,12,Pass
FALSE,0,TRUE,2,2001,201,49,3,4,Pass
TRUE,0,TRUE,3,1681,1681,34,1,10,Pass
TRUE,-10,FALSE,3,1337,1337,75,1,10,Pass
FALSE,10,FALSE,3,1248,1248,43,1,10,Pass
TRUE,-10,FALSE,3,1205,1205,28,1,10,Pass
FALSE,-7,TRUE,4,900,900,71,1,10,Pass
FALSE,-7,TRUE,4,900,900,63,3,2,Pass
FALSE,-7,TRUE,4,705,705,47,2,7,Pass
FALSE,-7,TRUE,4,705,705,47,3,7,Pass
FALSE,7,TRUE,4,617,617,75,1,10,Pass
TRUE,7,TRUE,4,617,617,92,2,10,Pass
TRUE,7,TRUE,4,617,617,92,1,10,Pass
TRUE,-21,FALSE,4,144,144,29,2,1,Pass
FALSE,-21,FALSE,4,144,144,7,2,7,Pass
FALSE,-21,FALSE,4,144,144,7,1,7,Pass
FALSE,-35,FALSE,2,2156,356,31,2,10,Pass
FALSE,32,FALSE,2,2054,254,70,3,5,Pass
TRUE,32,FALSE,2,2108,308,75,1,10,Pass
TRUE,-39,FALSE,3,1713,1713,74,3,9,Pass
FALSE,-42,FALSE,3,1488,1488,72,3,7,Pass
FALSE,-42,FALSE,3,1538,1538,75,1,10,Pass
FALSE,42,FALSE,3,1247,1247,6,3,6,Pass
TRUE,49,FALSE,3,984,984,60,2,10,Pass
TRUE,49,FALSE,3,1064,1064,75,2,8,Pass
TRUE,49,FALSE,3,977,977,60,3,10,Pass
TRUE,-49,FALSE,3,960,960,90,1,10,Pass
FALSE,49,FALSE,4,845,845,35,1,10,Pass
TRUE,7,TRUE,2,2304,504,87,3,6,Pass
TRUE,-7,TRUE,2,2285,485,74,1,10,Pass
FALSE,7,TRUE,2,2111,311,39,2,10,Pass
TRUE,7,TRUE,2,2105,305,39,3,10,Pass
TRUE,-7,TRUE,2,2093,293,80,1,10,Pass
FALSE,-7,TRUE,2,2085,285,80,2,10,Pass
FALSE,13,FALSE,3,1722,1722,44,2,7,Pass
