score_differential,oneScoreGame,period,seconds_remaining,secondsInHalf,yardsToGoal,down,distance,play_type
-3,TRUE,3,1503,1503,20,3,17,Rush
-3,TRUE,3,1503,1503,13,1,10,Rush
-3,TRUE,3,1503,1503,30,2,8,Rush
-3,TRUE,3,1503,1503,51,2,10,Rush
-3,TRUE,3,1503,1503,51,1,10,Rush
-3,TRUE,3,1503,1503,80,1,10,Rush
0,TRUE,3,1285,1285,41,2,5,Rush
0,TRUE,3,1285,1285,46,1,10,Rush
0,TRUE,3,1285,1285,74,2,9,Rush
-7,TRUE,3,1022,1022,58,1,10,Rush
-7,TRUE,3,1022,1022,74,3,9,Rush
-7,TRUE,3,1022,1022,75,1,10,Rush
-7,TRUE,4,900,900,35,3,1,Rush
-7,TRUE,4,710,710,94,2,18,Rush
-7,TRUE,4,710,710,86,1,10,Rush
-7,TRUE,4,710,710,49,1,10,Rush
-7,TRUE,4,710,710,37,1,15,Rush
7,TRUE,4,328,328,57,2,14,Rush
7,TRUE,4,328,328,52,3,9,Rush
7,TRUE,4,495,495,91,1,10,Rush
7,TRUE,4,495,495,87,2,6,Rush
7,TRUE,4,495,495,73,1,10,Rush
7,TRUE,4,328,328,67,3,4,Rush
7,TRUE,4,328,328,63,1,10,Rush
7,TRUE,4,328,328,56,2,3,Rush
7,TRUE,4,328,328,53,1,10,Rush
-7,TRUE,4,126,126,62,1,20,Rush
-7,TRUE,4,126,126,62,2,20,Rush
7,TRUE,4,23,23,38,1,10,Rush
11,FALSE,2,1879,79,27,1,10,Rush
11,FALSE,2,1902,102,66,1,10,Rush
11,FALSE,2,1917,117,71,3,1,Rush
11,FALSE,2,1957,157,78,2,8,Rush
11,FALSE,2,1872,72,29,2,12,Rush
14,FALSE,3,1788,1788,76,1,10,Rush
14,FALSE,3,1765,1765,73,2,7,Rush
14,FALSE,3,1716,1716,64,1,10,Rush
14,FALSE,3,1751,1751,67,3,1,Rush
-14,FALSE,3,1430,1430,90,1,18,Rush
-14,FALSE,3,1361,1361,73,3,1,Rush
-14,FALSE,3,1312,1312,31,1,10,Rush
-14,FALSE,3,1267,1267,31,2,10,Rush
-14,FALSE,3,1538,1538,93,1,10,Rush
-14,FALSE,3,1504,1504,86,2,3,Rush
-14,FALSE,3,1469,1469,80,1,10,Rush
14,FALSE,3,1099,1099,55,2,7,Rush
14,FALSE,3,1031,1031,41,2,4,Rush
14,FALSE,3,1129,1129,58,1,10,Rush
-21,FALSE,3,900,900,78,2,10,Rush
21,FALSE,4,783,783,71,3,4,Rush
21,FALSE,4,875,875,77,1,10,Rush
-21,FALSE,4,713,713,65,2,1,Rush
-21,FALSE,4,617,617,72,3,25,Rush
21,FALSE,4,438,438,75,1,10,Rush
21,FALSE,4,480,480,77,3,1,Rush
21,FALSE,4,518,518,78,2,2,Rush
21,FALSE,4,564,564,86,1,10,Rush
21,FALSE,4,200,200,92,1,10,Rush
21,FALSE,4,151,151,87,3,5,Rush
21,FALSE,4,157,157,87,2,5,Rush
-21,FALSE,4,129,129,6,1,10,Rush
11,FALSE,3,1796,1796,75,1,10,Rush
11,FALSE,3,1775,1775,70,2,5,Rush
-11,FALSE,3,1570,1570,11,1,10,Rush
-11,FALSE,3,1627,1627,26,3,4,Rush
-11,FALSE,3,1711,1711,32,1,10,Rush
4,TRUE,3,1538,1538,77,1,10,Rush
4,TRUE,3,1284,1284,9,1,9,Rush
4,TRUE,3,1514,1514,73,2,6,Rush
4,TRUE,3,1329,1329,23,2,10,Rush
4,TRUE,3,1433,1433,35,1,10,Rush
4,TRUE,3,1390,1390,30,3,5,Rush
4,TRUE,3,1359,1359,28,4,3,Rush
-11,FALSE,3,1185,1185,66,2,9,Rush
11,FALSE,3,1098,1098,32,1,10,Rush
-18,FALSE,3,938,938,62,1,10,Rush
-18,FALSE,3,902,902,55,2,3,Rush
-17,FALSE,4,782,782,74,2,4,Rush
-24,FALSE,4,690,690,74,2,9,Rush
-24,FALSE,4,719,719,75,1,10,Rush
16,FALSE,4,350,350,7,2,7,Rush
16,FALSE,4,570,570,75,1,10,Rush
16,FALSE,4,540,540,64,2,10,Rush
16,FALSE,4,520,520,55,3,1,Rush
16,FALSE,4,447,447,20,1,10,Rush
-23,FALSE,4,179,179,49,2,4,Rush
-23,FALSE,4,315,315,75,1,10,Rush
15,FALSE,4,84,84,35,1,10,Rush
15,FALSE,4,134,134,42,2,4,Rush
15,FALSE,4,120,120,40,3,2,Rush
15,FALSE,4,148,148,48,1,10,Rush
15,FALSE,4,1,1,15,2,11,Rush
15,FALSE,4,50,50,14,1,10,Rush
-3,TRUE,2,1984,184,39,3,1,Rush
-3,TRUE,2,1984,184,48,1,10,Rush
-3,TRUE,2,1984,184,43,2,5,Rush
-4,TRUE,2,1843,43,99,2,14,Rush
-4,TRUE,2,1843,43,97,1,12,Rush
4,TRUE,3,1800,1800,67,2,2,Rush
4,TRUE,3,1800,1800,75,1,10,Rush
4,TRUE,3,1800,1800,11,3,2,Rush
4,TRUE,3,1800,1800,10,4,1,Rush
4,TRUE,3,1800,1800,16,2,7,Rush
4,TRUE,3,1800,1800,19,1,10,Rush
4,TRUE,3,1800,1800,36,1,10,Rush
-4,TRUE,3,1497,1497,89,1,10,Rush
6,TRUE,3,1453,1453,36,1,10,Rush
6,TRUE,3,1453,1453,53,1,10,Rush
6,TRUE,3,1453,1453,67,1,10,Rush
-6,TRUE,3,1229,1229,80,1,10,Rush
6,TRUE,3,1202,1202,20,1,10,Rush
-9,FALSE,3,1099,1099,17,2,9,Rush
-9,FALSE,3,1099,1099,18,1,10,Rush
-9,FALSE,3,1099,1099,45,3,1,Rush
-9,FALSE,3,1099,1099,46,2,2,Rush
9,FALSE,4,900,900,89,2,17,Rush
9,FALSE,3,907,907,93,1,10,Rush
9,FALSE,4,900,900,89,2,6,Rush
9,FALSE,4,900,900,26,2,9,Rush
9,FALSE,4,900,900,27,1,10,Rush
9,FALSE,4,900,900,41,1,10,Rush
12,FALSE,4,525,525,69,2,8,Rush
12,FALSE,4,525,525,50,1,10,Rush
12,FALSE,4,525,525,47,2,7,Rush
12,FALSE,4,525,525,71,1,10,Rush
12,FALSE,4,344,344,16,1,10,Rush
12,FALSE,4,344,344,10,2,4,Rush
12,FALSE,4,344,344,4,1,4,Rush
12,FALSE,4,241,241,5,2,5,Rush
12,FALSE,4,228,228,10,3,10,Rush
-15,FALSE,4,208,208,92,3,10,Rush
15,FALSE,4,158,158,10,2,7,Rush
15,FALSE,4,158,158,1,1,1,Rush
15,FALSE,4,158,158,4,3,1,Rush
15,FALSE,4,158,158,13,1,10,Rush
-14,FALSE,2,2670,870,60,1,10,Rush
-14,FALSE,2,2635,835,42,1,10,Rush
-14,FALSE,2,2610,810,34,2,2,Rush
7,TRUE,2,2505,705,54,2,9,Rush
7,TRUE,2,2580,780,65,2,10,Rush
-7,TRUE,2,2395,595,81,2,10,Rush
-7,TRUE,2,2445,645,84,2,2,Rush
-7,TRUE,2,2417,617,84,3,2,Rush
-7,TRUE,2,2375,575,67,1,10,Rush
7,TRUE,2,2168,368,14,2,10,Rush
7,TRUE,2,2197,397,15,3,1,Rush
7,TRUE,2,2235,435,34,2,20,Rush
7,TRUE,2,2310,510,35,1,10,Rush
7,TRUE,2,2097,297,5,4,1,Rush
-7,TRUE,2,2050,250,95,2,10,Rush
-7,TRUE,2,2090,290,95,1,10,Rush
-7,TRUE,2,1965,165,90,1,10,Rush
7,TRUE,2,1905,105,44,2,3,Rush
7,TRUE,2,1920,120,51,1,10,Rush
-14,FALSE,2,1870,70,74,1,10,Rush
-14,FALSE,2,1855,55,63,1,10,Rush
14,FALSE,2,1835,35,65,1,10,Rush
14,FALSE,2,1808,8,27,2,10,Rush
-17,FALSE,3,1730,1730,40,1,10,Rush
-17,FALSE,3,1790,1790,69,1,10,Rush
-17,FALSE,3,1680,1680,3,1,3,Rush
-17,FALSE,3,1740,1740,50,3,2,Rush
10,FALSE,3,1535,1535,18,1,10,Rush
10,FALSE,3,1483,1483,9,3,1,Rush
10,FALSE,3,1505,1505,16,2,8,Rush
10,FALSE,3,1625,1625,75,1,10,Rush
-10,FALSE,3,1140,1140,2,3,2,Rush
-10,FALSE,3,1369,1369,47,3,1,Rush
-10,FALSE,3,1425,1425,56,1,10,Rush
-10,FALSE,3,1465,1465,70,1,10,Rush
-10,FALSE,3,1475,1475,83,1,10,Rush
-10,FALSE,3,1274,1274,13,2,7,Rush
-10,FALSE,3,1300,1300,16,1,10,Rush
7,TRUE,3,1037,1037,68,2,7,Rush
7,TRUE,3,1065,1065,71,1,10,Rush
7,TRUE,3,960,960,18,1,10,Rush
7,TRUE,3,935,935,17,3,9,Rush
-10,FALSE,4,690,690,17,2,10,Rush
-10,FALSE,4,740,740,17,1,10,Rush
-10,FALSE,4,805,805,45,1,10,Rush
3,TRUE,4,540,540,5,1,5,Rush
3,TRUE,4,590,590,25,1,10,Rush
3,TRUE,4,505,505,6,2,6,Rush
-10,FALSE,4,325,325,15,1,10,Rush
-10,FALSE,4,345,345,28,2,10,Rush
-10,FALSE,4,400,400,30,2,1,Rush
-10,FALSE,4,435,435,56,1,10,Rush
3,TRUE,4,200,200,55,2,10,Rush
3,TRUE,4,275,275,75,1,10,Rush
3,TRUE,4,175,175,55,3,10,Rush
-3,TRUE,4,75,75,23,1,10,Rush
-3,TRUE,4,101,101,46,2,10,Rush
-3,TRUE,4,130,130,58,2,10,Rush
-3,TRUE,4,150,150,75,1,10,Rush
-4,TRUE,4,40,40,75,1,10,Rush
0,TRUE,1,3600,1800,75,1,10,Rush
0,TRUE,1,3600,1800,58,2,16,Rush
0,TRUE,1,3600,1800,66,3,1,Rush
-7,TRUE,1,3424,1624,20,2,2,Rush
-7,TRUE,1,3424,1624,22,1,15,Rush
-7,TRUE,1,3424,1624,9,2,9,Rush
-7,TRUE,1,3424,1624,54,2,2,Rush
-7,TRUE,1,3424,1624,43,3,5,Rush
-7,TRUE,1,3424,1624,29,3,1,Rush
-7,TRUE,1,3424,1624,75,2,10,Rush
0,TRUE,1,2874,1074,61,2,6,Rush
0,TRUE,1,2874,1074,65,1,10,Rush
0,TRUE,1,2874,1074,75,1,10,Rush
-3,TRUE,1,2727,927,75,1,10,Rush
-4,TRUE,2,2650,850,44,1,10,Rush
-4,TRUE,2,2650,850,41,2,7,Rush
3,TRUE,2,2543,743,48,1,20,Rush
-3,TRUE,2,2371,571,85,1,10,Rush
-3,TRUE,2,2371,571,79,2,4,Rush
-3,TRUE,2,2371,571,76,3,1,Rush
-3,TRUE,2,2371,571,76,4,1,Rush
-3,TRUE,2,2371,571,65,2,1,Rush
-3,TRUE,2,2371,571,51,1,15,Rush
3,TRUE,2,2078,278,91,3,11,Rush
3,TRUE,2,2078,278,79,2,10,Rush
3,TRUE,2,2078,278,90,1,10,Rush
0,TRUE,1,3600,1800,99,1,11,Rush
0,TRUE,1,3600,1800,99,2,11,Rush
0,TRUE,1,3509,1709,36,1,10,Rush
0,TRUE,1,3509,1709,42,2,2,Rush
0,TRUE,1,3509,1709,42,3,2,Rush
0,TRUE,1,3509,1709,32,3,6,Rush
0,TRUE,1,3509,1709,28,4,2,Rush
0,TRUE,1,3303,1503,57,1,10,Rush
0,TRUE,1,3303,1503,53,2,6,Rush
0,TRUE,1,3186,1386,60,1,10,Rush
0,TRUE,1,3186,1386,7,2,7,Rush
0,TRUE,1,3186,1386,9,1,9,Rush
-7,TRUE,1,3009,1209,63,2,2,Rush
-7,TRUE,1,3009,1209,71,1,10,Rush
-7,TRUE,1,3009,1209,39,2,5,Rush
-7,TRUE,1,3009,1209,25,2,9,Rush
-7,TRUE,1,3009,1209,23,3,7,Rush
-7,TRUE,2,2700,900,16,1,10,Rush
-7,TRUE,1,3009,1209,62,3,1,Rush
0,TRUE,2,2658,858,94,1,10,Rush
0,TRUE,2,2658,858,79,1,10,Rush
-7,TRUE,2,2529,729,25,1,10,Rush
-7,TRUE,2,2529,729,19,2,4,Rush
-7,TRUE,2,2529,729,7,1,7,Rush
-7,TRUE,2,2529,729,85,1,10,Rush
-7,TRUE,2,2529,729,59,1,10,Rush
0,TRUE,2,2203,403,63,2,10,Rush
0,TRUE,2,2203,403,37,1,10,Rush
0,TRUE,2,2203,403,3,1,3,Rush
0,TRUE,2,2203,403,5,2,5,Rush
0,TRUE,2,1966,166,78,2,20,Rush
0,TRUE,2,1966,166,79,2,10,Rush
0,TRUE,2,1966,166,70,3,1,Rush
0,TRUE,2,1862,62,84,3,26,Rush
0,TRUE,1,3600,1800,65,1,10,Rush
0,TRUE,1,3523,1723,98,1,10,Rush
0,TRUE,1,3523,1723,67,1,10,Rush
0,TRUE,1,3523,1723,34,2,7,Rush
0,TRUE,1,3523,1723,26,1,10,Rush
-7,TRUE,1,3215,1415,81,2,16,Rush
-7,TRUE,1,3215,1415,87,1,22,Rush
7,TRUE,1,3093,1293,65,2,4,Rush
7,TRUE,1,3093,1293,71,1,10,Rush
7,TRUE,1,3093,1293,88,3,2,Rush
7,TRUE,1,3093,1293,82,2,8,Rush
7,TRUE,1,3093,1293,80,3,6,Rush
7,TRUE,1,3093,1293,96,1,10,Rush
7,TRUE,1,3093,1293,91,2,5,Rush
-7,TRUE,2,2700,900,46,3,21,Rush
-7,TRUE,2,2700,900,35,1,10,Rush
-7,TRUE,2,2700,900,32,2,7,Rush
-7,TRUE,1,2791,991,48,1,10,Rush
-7,TRUE,1,2791,991,59,2,1,Rush
-7,TRUE,1,2791,991,68,1,10,Rush
7,TRUE,2,2565,765,78,1,10,Rush
7,TRUE,2,2565,765,88,2,6,Rush
7,TRUE,2,2565,765,92,1,10,Rush
7,TRUE,2,2565,765,66,2,10,Rush
-7,TRUE,2,2357,557,75,2,7,Rush
-7,TRUE,2,2357,557,69,3,1,Rush
-7,TRUE,2,2357,557,73,2,16,Rush
-7,TRUE,2,2357,557,89,3,32,Rush
7,TRUE,2,2103,303,40,1,10,Rush
7,TRUE,2,2103,303,22,2,10,Rush
-7,TRUE,2,2029,229,60,3,1,Rush
-7,TRUE,2,2029,229,63,2,4,Rush
-7,TRUE,2,2029,229,69,1,10,Rush
-7,TRUE,2,2029,229,84,1,10,Rush
-7,TRUE,2,2029,229,58,2,10,Rush
0,TRUE,1,3555,1755,68,2,3,Rush
0,TRUE,1,3530,1730,66,3,1,Rush
0,TRUE,1,3470,1670,54,2,7,Rush
0,TRUE,1,3435,1635,50,3,3,Rush
0,TRUE,1,3375,1575,54,1,20,Rush
0,TRUE,1,3340,1540,48,2,14,Rush
-7,TRUE,1,3265,1465,77,2,6,Rush
-7,TRUE,1,3175,1375,59,1,10,Rush
-7,TRUE,1,3300,1500,81,1,10,Rush
0,TRUE,1,2955,1155,11,1,10,Rush
0,TRUE,1,2972,1172,14,2,1,Rush
0,TRUE,1,3050,1250,56,2,7,Rush
0,TRUE,1,3075,1275,59,1,10,Rush
0,TRUE,1,3120,1320,75,2,10,Rush
-7,TRUE,1,2810,1010,26,2,10,Rush
-7,TRUE,1,2855,1055,26,1,10,Rush
-7,TRUE,1,2865,1065,52,2,10,Rush
-7,TRUE,1,2905,1105,72,1,10,Rush
0,TRUE,2,2640,840,31,2,3,Rush
0,TRUE,2,2585,785,14,1,10,Rush
0,TRUE,2,2550,750,10,2,6,Rush
0,TRUE,2,2505,705,23,3,19,Rush
0,TRUE,1,2745,945,62,2,11,Rush
0,TRUE,2,2610,810,30,3,2,Rush
0,TRUE,2,2445,645,81,2,1,Rush
0,TRUE,2,2320,520,78,1,10,Rush
-7,TRUE,2,2140,340,46,1,10,Rush
-7,TRUE,2,2175,375,50,2,2,Rush
-7,TRUE,2,2195,395,58,1,10,Rush
0,TRUE,1,3537,1737,30,2,21,Rush
-3,TRUE,1,3450,1650,50,3,2,Rush
-3,TRUE,1,3450,1650,71,2,6,Rush
-3,TRUE,1,3450,1650,55,2,7,Rush
3,TRUE,1,3269,1469,62,1,10,Rush
3,TRUE,1,3269,1469,73,1,10,Rush
-3,TRUE,1,3173,1373,26,2,10,Rush
-3,TRUE,1,3173,1373,56,1,10,Rush
-3,TRUE,1,3173,1373,80,2,3,Rush
-3,TRUE,1,3173,1373,87,1,10,Rush
3,TRUE,1,2968,1168,83,3,16,Rush
3,TRUE,1,2968,1168,88,1,21,Rush
-3,TRUE,1,2859,1059,58,3,4,Rush
-3,TRUE,1,2859,1059,64,1,10,Rush
-3,TRUE,2,2580,780,52,1,10,Rush
-3,TRUE,2,1957,157,41,1,10,Rush
-3,TRUE,2,1957,157,57,2,7,Rush
-3,TRUE,2,1957,157,60,1,10,Rush
-3,TRUE,2,1957,157,36,2,5,Rush
-3,TRUE,3,1800,1800,13,2,2,Rush
-3,TRUE,3,1800,1800,36,2,10,Rush
-3,TRUE,3,1800,1800,28,3,2,Rush
4,TRUE,3,1656,1656,57,1,10,Rush
4,TRUE,3,1656,1656,46,1,10,Rush
4,TRUE,3,1656,1656,26,1,10,Rush
4,TRUE,3,1656,1656,8,1,8,Rush
4,TRUE,3,1656,1656,67,1,10,Rush
4,TRUE,3,1656,1656,64,2,7,Rush
-11,FALSE,3,1497,1497,38,1,10,Rush
-11,FALSE,3,1497,1497,21,1,10,Rush
-11,FALSE,3,1497,1497,33,2,22,Rush
11,FALSE,3,1390,1390,79,1,10,Rush
11,FALSE,3,1390,1390,72,2,3,Rush
11,FALSE,3,1390,1390,69,1,10,Rush
11,FALSE,3,1390,1390,70,2,11,Rush
11,FALSE,3,1390,1390,63,3,4,Rush
-11,FALSE,3,1215,1215,3,1,3,Rush
-11,FALSE,3,1215,1215,52,2,10,Rush
-11,FALSE,3,1215,1215,40,1,10,Rush
-11,FALSE,3,1215,1215,20,3,4,Rush
-11,FALSE,3,1215,1215,17,4,1,Rush
-11,FALSE,3,1215,1215,10,2,5,Rush
-11,FALSE,3,1215,1215,8,3,3,Rush
4,TRUE,4,894,894,38,1,10,Rush
-11,FALSE,4,761,761,75,1,10,Rush
-11,FALSE,4,761,761,58,2,5,Rush
-11,FALSE,4,761,761,67,3,2,Rush
-11,FALSE,4,761,761,73,2,8,Rush
11,FALSE,4,576,576,68,2,7,Rush
11,FALSE,4,576,576,89,2,6,Rush
11,FALSE,4,576,576,83,1,10,Rush
11,FALSE,4,576,576,49,2,8,Rush
11,FALSE,4,576,576,51,1,10,Rush
11,FALSE,4,576,576,54,2,3,Rush
11,FALSE,4,576,576,61,1,10,Rush
11,FALSE,4,576,576,71,1,10,Rush
-11,FALSE,4,204,204,63,1,10,Rush
11,FALSE,4,94,94,24,2,11,Rush
11,FALSE,4,94,94,23,1,10,Rush
11,FALSE,4,94,94,38,2,5,Rush
11,FALSE,4,139,139,43,1,10,Rush
-7,TRUE,2,1830,30,75,1,10,Rush
-7,TRUE,3,1794,1794,20,2,10,Rush
-7,TRUE,3,1794,1794,20,1,10,Rush
0,TRUE,3,1638,1638,19,1,10,Rush
0,TRUE,3,1638,1638,73,1,10,Rush
0,TRUE,3,1638,1638,25,2,6,Rush
0,TRUE,3,1638,1638,29,1,10,Rush
-3,TRUE,3,1441,1441,60,1,10,Rush
3,TRUE,3,1388,1388,84,2,2,Rush
3,TRUE,3,1388,1388,92,1,10,Rush
3,TRUE,3,1388,1388,76,1,10,Rush
3,TRUE,3,1388,1388,56,3,1,Rush
3,TRUE,3,1388,1388,7,1,7,Rush
-10,FALSE,3,1160,1160,81,1,10,Rush
-10,FALSE,3,1160,1160,55,1,10,Rush
-10,FALSE,3,1160,1160,65,2,10,Rush
-10,FALSE,3,1160,1160,70,1,15,Rush
10,FALSE,4,900,900,31,1,10,Rush
10,FALSE,4,900,900,24,3,3,Rush
10,FALSE,4,900,900,3,1,3,Rush
10,FALSE,3,1015,1015,52,1,10,Rush
10,FALSE,3,1015,1015,46,2,4,Rush
10,FALSE,3,1015,1015,42,1,10,Rush
10,FALSE,3,1015,1015,35,2,3,Rush
-17,FALSE,4,742,742,4,2,3,Rush
10,FALSE,4,613,613,75,1,10,Rush
3,TRUE,4,505,505,75,2,7,Rush
3,TRUE,4,505,505,78,1,10,Rush
-3,TRUE,4,405,405,69,1,10,Rush
-3,TRUE,4,405,405,37,1,10,Rush
-4,TRUE,4,269,269,50,1,10,Rush
-4,TRUE,4,269,269,70,4,1,Rush
-4,TRUE,4,269,269,70,3,1,Rush
-4,TRUE,4,269,269,79,1,10,Rush
4,TRUE,4,74,74,53,1,10,Rush
4,TRUE,4,63,63,44,2,1,Rush
4,TRUE,4,63,63,33,1,10,Rush
7,TRUE,2,1841,41,69,3,9,Rush
-7,TRUE,2,1814,14,63,1,10,Rush
7,TRUE,3,1800,1800,62,1,10,Rush
7,TRUE,3,1800,1800,52,2,10,Rush
7,TRUE,3,1800,1800,69,2,4,Rush
7,TRUE,3,1800,1800,75,1,10,Rush
-7,TRUE,3,1655,1655,83,3,3,Rush
-7,TRUE,3,1655,1655,83,2,3,Rush
7,TRUE,3,1539,1539,49,2,7,Rush
7,TRUE,3,1539,1539,43,3,1,Rush
7,TRUE,3,1539,1539,36,2,5,Rush
-14,FALSE,3,1420,1420,70,3,5,Rush
-14,FALSE,3,1420,1420,64,1,10,Rush
-14,FALSE,3,1420,1420,47,1,10,Rush
14,FALSE,3,1235,1235,60,1,10,Rush
14,FALSE,3,1235,1235,56,2,6,Rush
14,FALSE,3,1235,1235,49,1,10,Rush
14,FALSE,3,1235,1235,7,1,7,Rush
-21,FALSE,3,962,962,75,1,10,Rush
14,FALSE,4,884,884,71,2,6,Rush
14,FALSE,4,749,749,15,1,10,Rush
14,FALSE,4,749,749,18,3,13,Rush
14,FALSE,4,758,758,25,1,10,Rush
-17,FALSE,4,657,657,65,1,10,Rush
17,FALSE,4,556,556,79,2,11,Rush
17,FALSE,4,556,556,78,1,10,Rush
-17,FALSE,4,418,418,49,2,10,Rush
-10,FALSE,4,201,201,36,3,2,Rush
-10,FALSE,4,201,201,41,2,7,Rush
7,TRUE,4,96,96,51,3,14,Rush
7,TRUE,4,96,96,49,2,12,Rush
7,TRUE,4,96,96,47,1,10,Rush
0,TRUE,2,2045,245,75,1,10,Rush
-14,FALSE,2,1910,110,50,1,10,Rush
-14,FALSE,2,1822,22,2,2,2,Rush
7,TRUE,2,1800,1800,80,1,10,Rush
7,TRUE,3,1725,1725,15,1,10,Rush
7,TRUE,3,1765,1765,27,1,10,Rush
7,TRUE,3,1680,1680,15,2,10,Rush
-7,TRUE,3,1610,1610,71,2,1,Rush
-7,TRUE,3,1590,1590,69,1,10,Rush
0,TRUE,3,1360,1360,24,1,10,Rush
0,TRUE,3,1395,1395,37,2,2,Rush
0,TRUE,3,1440,1440,50,2,2,Rush
0,TRUE,3,1465,1465,58,1,10,Rush
0,TRUE,3,1515,1515,82,1,10,Rush
-3,TRUE,3,1075,1075,2,1,2,Rush
-3,TRUE,3,1035,1035,1,2,1,Rush
-3,TRUE,3,1165,1165,46,1,10,Rush
-3,TRUE,3,1240,1240,75,1,10,Rush
-4,TRUE,3,980,980,75,2,10,Rush
-4,TRUE,4,750,750,2,2,2,Rush
-4,TRUE,4,715,715,1,3,1,Rush
-4,TRUE,4,895,895,55,1,10,Rush
-4,TRUE,4,840,840,24,1,10,Rush
-4,TRUE,4,785,785,5,1,5,Rush
-3,TRUE,4,670,670,42,1,10,Rush
-3,TRUE,4,640,640,57,1,10,Rush
-10,FALSE,4,590,590,75,1,10,Rush
10,FALSE,4,480,480,39,2,4,Rush
10,FALSE,4,537,537,58,1,10,Rush
10,FALSE,4,495,495,45,1,10,Rush
-10,FALSE,4,420,420,80,1,10,Rush
-10,FALSE,4,275,275,21,1,10,Rush
3,TRUE,4,210,210,42,2,7,Rush
3,TRUE,4,240,240,45,1,10,Rush
3,TRUE,4,165,165,38,3,3,Rush
3,TRUE,4,119,119,32,1,10,Rush
3,TRUE,4,110,110,31,2,9,Rush
3,TRUE,4,55,55,14,1,10,Rush
3,TRUE,4,0,0,15,2,11,Rush
3,TRUE,2,2494,694,78,1,10,Rush
3,TRUE,2,2494,694,73,3,5,Rush
3,TRUE,2,2494,694,75,2,7,Rush
3,TRUE,2,2494,694,88,1,10,Rush
-3,TRUE,2,2346,546,58,1,10,Rush
-3,TRUE,2,2346,546,54,2,6,Rush
-3,TRUE,2,2346,546,56,3,8,Rush
-3,TRUE,2,2116,316,56,1,10,Rush
-3,TRUE,2,2116,316,46,1,10,Rush
-3,TRUE,2,2116,316,47,3,1,Rush
-3,TRUE,2,2116,316,51,2,5,Rush
-3,TRUE,2,2116,316,27,2,11,Rush
-3,TRUE,2,2116,316,26,1,10,Rush
-4,TRUE,2,1869,69,60,1,10,Rush
-4,TRUE,2,1869,69,56,3,6,Rush
-4,TRUE,2,1869,69,72,2,7,Rush
-11,FALSE,3,1783,1783,75,1,10,Rush
-18,FALSE,3,1722,1722,65,2,10,Rush
18,FALSE,3,1664,1664,16,1,10,Rush
18,FALSE,3,1664,1664,61,2,4,Rush
18,FALSE,3,1664,1664,27,1,10,Rush
18,FALSE,3,1664,1664,71,2,1,Rush
18,FALSE,3,1664,1664,67,1,10,Rush
-21,FALSE,3,1343,1343,11,2,3,Rush
-21,FALSE,3,1343,1343,3,1,3,Rush
-21,FALSE,3,1343,1343,69,1,10,Rush
14,FALSE,3,1177,1177,48,2,1,Rush
14,FALSE,4,900,900,33,3,8,Rush
14,FALSE,4,900,900,35,2,10,Rush
14,FALSE,3,1177,1177,35,1,10,Rush
14,FALSE,3,1177,1177,39,2,3,Rush
14,FALSE,3,1177,1177,46,1,10,Rush
14,FALSE,3,1177,1177,48,3,1,Rush
14,FALSE,3,1177,1177,57,1,10,Rush
14,FALSE,3,1177,1177,75,2,10,Rush
-14,FALSE,4,789,789,29,1,10,Rush
-14,FALSE,4,789,789,70,1,10,Rush
-14,FALSE,4,789,789,44,2,10,Rush
-14,FALSE,4,789,789,66,3,6,Rush
-14,FALSE,4,789,789,67,2,7,Rush
-14,FALSE,4,789,789,13,1,10,Rush
-14,FALSE,4,789,789,21,3,2,Rush
7,TRUE,4,598,598,25,1,10,Rush
7,TRUE,4,598,598,45,1,10,Rush
-14,FALSE,4,393,393,16,1,10,Rush
7,TRUE,4,307,307,74,1,20,Rush
7,TRUE,4,307,307,75,1,10,Rush
7,TRUE,4,187,187,72,2,18,Rush
7,TRUE,4,169,169,55,3,1,Rush
7,TRUE,4,123,123,10,3,10,Rush
7,TRUE,4,127,127,4,1,4,Rush
7,TRUE,4,123,123,7,2,7,Rush
0,TRUE,1,3460,1660,25,1,10,Rush
0,TRUE,1,3435,1635,17,2,2,Rush
0,TRUE,1,3575,1775,75,2,10,Rush
-7,TRUE,1,3250,1450,23,2,11,Rush
-7,TRUE,1,3210,1410,9,2,9,Rush
-7,TRUE,1,3190,1390,1,3,1,Rush
-7,TRUE,1,3360,1560,66,2,1,Rush
-7,TRUE,1,3387,1587,75,1,10,Rush
-7,TRUE,1,3296,1496,22,1,10,Rush
4,TRUE,1,3040,1240,58,3,9,Rush
-4,TRUE,1,2915,1115,42,2,2,Rush
-4,TRUE,1,2890,1090,41,3,1,Rush
-4,TRUE,1,2850,1050,25,1,10,Rush
-4,TRUE,1,2798,998,22,3,7,Rush
-4,TRUE,1,2765,965,14,1,10,Rush
-4,TRUE,1,2711,911,11,2,7,Rush
1,TRUE,2,2655,855,44,1,10,Rush
1,TRUE,2,2580,780,15,1,10,Rush
1,TRUE,2,2550,750,7,2,2,Rush
1,TRUE,2,2525,725,4,1,4,Rush
-8,FALSE,2,2475,675,75,1,10,Rush
8,FALSE,2,2375,575,59,1,10,Rush
8,FALSE,2,2350,550,59,2,10,Rush
-8,FALSE,2,2245,445,41,1,10,Rush
-8,FALSE,2,2145,345,32,4,1,Rush
1,TRUE,2,1965,165,40,1,10,Rush
1,TRUE,2,1999,199,67,3,2,Rush
