home_game,score_differential,oneScoreGame,period,seconds_remaining,secondsInHalf,yard50,yardsToGoal,down,distance,yards_gained,year,play_type
TRUE,21,FALSE,3,1321,1321,40,60,1,10,3,2017,Rush
TRUE,8,FALSE,3,900,900,40,60,1,10,0,2016,Rush
TRUE,6,TRUE,3,1770,1770,40,60,1,10,2,2018,Rush
TRUE,0,TRUE,3,1020,1020,40,60,1,10,8,2018,Rush
TRUE,28,FALSE,3,1280,1280,40,60,2,7,15,2019,Rush
TRUE,28,FALSE,3,1065,1065,40,60,1,10,8,2017,Rush
TRUE,18,FALSE,4,854,854,40,60,2,6,4,2016,Rush
TRUE,49,FALSE,4,832,832,40,60,1,12,12,2018,Rush
TRUE,36,FALSE,4,180,180,40,60,1,10,3,2015,Rush
TRUE,14,FALSE,4,600,600,40,60,3,7,2,2016,Rush
TRUE,28,FALSE,4,780,780,40,60,1,10,3,2016,Rush
TRUE,4,TRUE,4,30,30,40,60,2,12,-2,2019,Rush
TRUE,0,TRUE,1,3550,1750,39,61,1,10,1,2018,Rush
TRUE,7,TRUE,1,3168,1368,39,61,1,10,3,2019,Rush
TRUE,0,TRUE,1,3348,1548,39,61,1,10,-2,2018,Rush
TRUE,0,TRUE,1,3500,1700,39,61,1,10,31,2019,Rush
TRUE,7,TRUE,1,3370,1570,39,61,1,10,2,2017,Rush
TRUE,14,FALSE,1,3170,1370,39,61,1,10,12,2019,Rush
TRUE,21,FALSE,1,2778,978,39,61,2,2,5,2016,Rush
TRUE,14,FALSE,2,1886,86,39,61,1,10,0,2019,Rush
TRUE,11,FALSE,3,1715,1715,39,61,1,10,5,2019,Rush
TRUE,14,FALSE,3,1411,1411,39,61,2,2,1,2016,Rush
TRUE,34,FALSE,3,1426,1426,39,61,1,10,4,2018,Rush
TRUE,16,FALSE,3,1689,1689,39,61,3,9,2,2015,Rush
TRUE,21,FALSE,4,79,79,39,61,2,7,5,2016,Rush
TRUE,42,FALSE,4,227,227,39,61,2,6,3,2016,Rush
TRUE,18,FALSE,4,462,462,39,61,2,8,3,2016,Rush
TRUE,8,FALSE,4,473,473,39,61,2,6,1,2016,Rush
TRUE,39,FALSE,4,10,10,39,61,2,9,-2,2019,Rush
TRUE,22,FALSE,4,385,385,39,61,3,1,5,2017,Rush
TRUE,35,FALSE,4,785,785,39,61,3,6,2,2017,Rush
TRUE,0,TRUE,1,3345,1545,38,62,1,10,14,2015,Rush
TRUE,-6,TRUE,1,3015,1215,38,62,2,10,35,2017,Rush
TRUE,7,TRUE,1,3068,1268,38,62,1,10,0,2015,Rush
TRUE,35,FALSE,2,2480,680,38,62,1,10,22,2018,Rush
TRUE,21,FALSE,2,2130,330,38,62,1,10,4,2019,Rush
TRUE,7,TRUE,2,2480,680,38,62,1,10,14,2019,Rush
TRUE,16,FALSE,3,1709,1709,38,62,1,10,1,2015,Rush
TRUE,28,FALSE,3,945,945,38,62,1,10,5,2018,Rush
TRUE,0,TRUE,4,129,129,38,62,1,10,19,2018,Rush
TRUE,22,FALSE,4,372,372,38,62,2,6,16,2016,Rush
TRUE,23,FALSE,4,606,606,38,62,1,10,-1,2018,Rush
TRUE,14,FALSE,4,330,330,38,62,3,6,2,2019,Rush
TRUE,49,FALSE,4,570,570,38,62,1,10,8,2019,Rush
TRUE,1,TRUE,4,40,40,38,62,1,10,-2,2015,Rush
TRUE,39,FALSE,4,20,20,38,62,1,10,1,2019,Rush
TRUE,21,FALSE,1,2838,1038,37,63,1,10,7,2018,Rush
TRUE,0,TRUE,1,3140,1340,37,63,2,10,45,2017,Rush
TRUE,0,TRUE,1,3586,1786,37,63,1,10,4,2016,Rush
TRUE,0,TRUE,1,3562,1762,37,63,1,10,4,2017,Rush
TRUE,-3,TRUE,1,2971,1171,37,63,1,10,4,2018,Rush
TRUE,7,TRUE,1,2860,1060,37,63,1,10,12,2017,Rush
TRUE,4,TRUE,2,2170,370,37,63,1,10,2,2015,Rush
TRUE,11,FALSE,2,2340,540,37,63,1,10,20,2015,Rush
TRUE,41,FALSE,3,1102,1102,37,63,1,10,32,2018,Rush
TRUE,28,FALSE,3,969,969,37,63,1,10,5,2016,Rush
TRUE,-6,TRUE,3,1479,1479,37,63,1,10,3,2016,Rush
TRUE,28,FALSE,3,1310,1310,37,63,1,10,3,2019,Rush
TRUE,38,FALSE,4,494,494,37,63,1,10,14,2015,Rush
TRUE,0,TRUE,4,34,34,37,63,2,10,8,2017,Rush
TRUE,14,FALSE,4,685,685,37,63,1,10,1,2016,Rush
TRUE,42,FALSE,4,227,227,37,63,2,20,14,2016,Rush
TRUE,18,FALSE,4,498,498,37,63,1,10,2,2016,Rush
TRUE,4,TRUE,4,383,383,37,63,1,10,9,2019,Rush
TRUE,10,FALSE,4,800,800,37,63,1,10,-1,2015,Rush
TRUE,35,FALSE,4,840,840,37,63,2,8,2,2017,Rush
TRUE,-7,TRUE,1,2708,908,36,64,1,25,0,2016,Rush
TRUE,7,TRUE,1,3318,1518,36,64,1,10,8,2016,Rush
TRUE,-3,TRUE,1,2975,1175,36,64,1,10,0,2016,Rush
TRUE,-3,TRUE,1,2935,1135,36,64,2,10,1,2016,Rush
TRUE,-7,TRUE,1,2915,1115,36,64,3,3,-1,2015,Rush
TRUE,10,FALSE,1,2700,900,36,64,1,10,2,2017,Rush
TRUE,7,TRUE,2,2264,464,36,64,2,3,6,2019,Rush
TRUE,18,FALSE,2,2211,411,36,64,1,10,7,2016,Rush
TRUE,28,FALSE,2,2596,796,36,64,1,10,16,2016,Rush
TRUE,0,TRUE,2,2607,807,36,64,1,10,30,2015,Rush
TRUE,-3,TRUE,2,2566,766,36,64,1,10,-1,2016,Rush
TRUE,12,FALSE,3,1705,1705,36,64,1,10,3,2015,Rush
TRUE,14,FALSE,3,1231,1231,36,64,3,4,7,2019,Rush
TRUE,31,FALSE,3,1370,1370,36,64,1,15,0,2016,Rush
TRUE,-18,FALSE,3,949,949,36,64,1,10,5,2016,Rush
TRUE,24,FALSE,3,940,940,36,64,2,9,5,2017,Rush
TRUE,21,FALSE,4,115,115,36,64,1,10,3,2016,Rush
TRUE,18,FALSE,4,891,891,36,64,1,10,4,2016,Rush
TRUE,49,FALSE,4,253,253,36,64,1,10,2,2018,Rush
TRUE,-7,TRUE,4,139,139,36,64,1,10,4,2017,Rush
TRUE,-7,TRUE,4,766,766,36,64,1,10,5,2017,Rush
TRUE,16,FALSE,4,540,540,36,64,2,10,9,2018,Rush
TRUE,21,FALSE,4,120,120,36,64,2,6,-2,2016,Rush
TRUE,1,TRUE,4,20,20,36,64,2,12,-2,2015,Rush
TRUE,24,FALSE,4,681,681,36,64,2,7,1,2017,Rush
TRUE,4,TRUE,4,95,95,36,64,2,6,5,2019,Rush
TRUE,24,FALSE,4,359,359,36,64,3,4,19,2017,Rush
TRUE,38,FALSE,4,322,322,36,64,2,7,-3,2019,Rush
TRUE,10,FALSE,1,2833,1033,35,65,1,10,0,2019,Rush
TRUE,10,FALSE,1,2795,995,35,65,2,10,2,2019,Rush
TRUE,7,TRUE,1,3304,1504,35,65,3,2,5,2016,Rush
TRUE,7,TRUE,1,3122,1322,35,65,1,10,11,2019,Rush
TRUE,14,FALSE,1,2775,975,35,65,1,10,14,2019,Rush
TRUE,0,TRUE,1,3497,1697,35,65,2,9,14,2015,Rush
TRUE,0,TRUE,1,3586,1786,35,65,1,10,9,2018,Rush
TRUE,0,TRUE,1,3530,1730,35,65,1,10,7,2019,Rush
TRUE,8,FALSE,2,2488,688,35,65,2,20,22,2018,Rush
TRUE,35,FALSE,2,2587,787,35,65,3,1,65,2018,Rush
TRUE,-3,TRUE,2,2509,709,35,65,1,10,7,2018,Rush
TRUE,6,TRUE,2,1825,25,35,65,1,10,4,2018,Rush
TRUE,11,FALSE,2,1924,124,35,65,2,9,4,2019,Rush
TRUE,-3,TRUE,2,2548,748,35,65,2,11,30,2016,Rush
TRUE,14,FALSE,2,2150,350,35,65,2,10,25,2019,Rush
TRUE,19,FALSE,3,1003,1003,35,65,1,10,11,2018,Rush
TRUE,35,FALSE,3,1721,1721,35,65,1,10,7,2016,Rush
TRUE,24,FALSE,3,980,980,35,65,1,10,1,2017,Rush
TRUE,15,FALSE,3,1165,1165,35,65,1,10,-1,2015,Rush
TRUE,7,TRUE,3,1430,1430,35,65,1,10,0,2015,Rush
TRUE,17,FALSE,3,1775,1775,35,65,1,10,1,2015,Rush
TRUE,3,TRUE,4,514,514,35,65,1,10,4,2019,Rush
TRUE,18,FALSE,4,540,540,35,65,1,10,-2,2019,Rush
TRUE,42,FALSE,4,227,227,35,65,1,10,4,2016,Rush
TRUE,4,TRUE,4,674,674,35,65,1,10,-6,2019,Rush
TRUE,18,FALSE,4,25,25,35,65,1,10,-1,2017,Rush
TRUE,8,FALSE,4,516,516,35,65,1,10,4,2016,Rush
TRUE,5,TRUE,4,500,500,35,65,1,10,9,2018,Rush
TRUE,22,FALSE,4,410,410,35,65,2,5,4,2017,Rush
TRUE,14,FALSE,4,497,497,35,65,1,10,5,2015,Rush
TRUE,14,FALSE,4,126,126,35,65,1,10,17,2015,Rush
TRUE,35,FALSE,4,875,875,35,65,1,10,2,2017,Rush
TRUE,0,TRUE,1,3175,1375,34,66,2,1,3,2017,Rush
TRUE,-7,TRUE,1,3096,1296,34,66,3,1,12,2016,Rush
TRUE,0,TRUE,1,3520,1720,34,66,1,10,1,2015,Rush
TRUE,-7,TRUE,1,3360,1560,34,66,2,1,5,2018,Rush
TRUE,0,TRUE,1,3188,1388,34,66,1,10,7,2019,Rush
TRUE,11,FALSE,2,1843,43,34,66,1,10,-2,2016,Rush
TRUE,14,FALSE,2,2330,530,34,66,3,1,3,2019,Rush
TRUE,14,FALSE,2,2270,470,34,66,1,10,-1,2019,Rush
TRUE,11,FALSE,2,1946,146,34,66,1,10,1,2019,Rush
TRUE,10,FALSE,2,2005,205,34,66,1,10,4,2015,Rush
TRUE,34,FALSE,3,1481,1481,34,66,3,3,5,2018,Rush
TRUE,4,TRUE,3,1488,1488,34,66,1,10,31,2019,Rush
TRUE,22,FALSE,4,412,412,34,66,1,10,4,2016,Rush
TRUE,3,TRUE,4,543,543,34,66,2,1,1,2019,Rush
TRUE,37,FALSE,4,177,177,34,66,3,4,8,2018,Rush
TRUE,18,FALSE,4,0,0,34,66,2,11,-2,2017,Rush
TRUE,3,TRUE,4,570,570,34,66,1,10,2,2018,Rush
TRUE,28,FALSE,4,174,174,34,66,2,1,9,2018,Rush
TRUE,0,TRUE,1,3493,1693,33,67,1,10,2,2016,Rush
TRUE,-3,TRUE,1,2995,1195,33,67,2,2,14,2016,Rush
TRUE,-6,TRUE,1,2797,997,33,67,2,2,11,2017,Rush
TRUE,4,TRUE,2,2501,701,33,67,2,10,8,2016,Rush
TRUE,14,FALSE,2,2662,862,33,67,2,10,18,2019,Rush
TRUE,14,FALSE,2,2242,442,33,67,2,11,13,2019,Rush
TRUE,-3,TRUE,2,2591,791,33,67,3,2,3,2016,Rush
TRUE,14,FALSE,2,2140,340,33,67,1,10,4,2018,Rush
TRUE,8,FALSE,3,1609,1609,33,67,1,10,7,2017,Rush
TRUE,18,FALSE,4,495,495,33,67,2,12,15,2019,Rush
TRUE,7,TRUE,4,300,300,33,67,3,2,0,2015,Rush
TRUE,24,FALSE,4,728,728,33,67,1,10,3,2017,Rush
TRUE,-7,TRUE,4,311,311,33,67,1,10,67,2018,Rush
TRUE,32,FALSE,4,890,890,33,67,2,2,0,2019,Rush
TRUE,38,FALSE,4,360,360,33,67,1,10,3,2019,Rush
TRUE,0,TRUE,1,3595,1795,32,68,1,10,3,2018,Rush
TRUE,11,FALSE,1,2780,980,32,68,2,1,2,2017,Rush
TRUE,7,TRUE,1,3337,1537,32,68,2,5,3,2016,Rush
TRUE,11,FALSE,2,1822,22,32,68,2,12,9,2016,Rush
TRUE,7,TRUE,2,2071,271,32,68,1,10,9,2017,Rush
TRUE,14,FALSE,2,2020,220,32,68,1,10,7,2015,Rush
TRUE,21,FALSE,2,2024,224,32,68,2,10,2,2017,Rush
TRUE,7,TRUE,3,1676,1676,32,68,1,10,8,2018,Rush
TRUE,8,FALSE,3,1538,1538,32,68,1,10,-1,2016,Rush
TRUE,32,FALSE,3,1470,1470,32,68,1,10,9,2016,Rush
TRUE,46,FALSE,3,1104,1104,32,68,2,6,57,2016,Rush
TRUE,11,FALSE,3,946,946,32,68,1,10,19,2016,Rush
TRUE,42,FALSE,3,1440,1440,32,68,2,10,14,2019,Rush
TRUE,11,FALSE,3,1111,1111,32,68,2,7,9,2019,Rush
TRUE,14,FALSE,3,1755,1755,32,68,2,3,5,2019,Rush
TRUE,35,FALSE,4,889,889,32,68,1,10,3,2015,Rush
TRUE,21,FALSE,4,164,164,32,68,1,10,4,2016,Rush
TRUE,42,FALSE,4,227,227,32,68,1,25,5,2016,Rush
TRUE,4,TRUE,4,98,98,32,68,1,10,4,2019,Rush
TRUE,49,FALSE,4,362,362,32,68,1,10,5,2017,Rush
TRUE,7,TRUE,1,2797,997,31,69,1,10,-2,2017,Rush
TRUE,4,TRUE,1,3228,1428,31,69,1,10,13,2015,Rush
TRUE,-7,TRUE,1,2843,1043,31,69,1,20,14,2018,Rush
TRUE,0,TRUE,1,3570,1770,31,69,1,10,7,2018,Rush
TRUE,0,TRUE,1,3120,1320,31,69,1,10,2,2016,Rush
TRUE,-7,TRUE,2,2671,871,31,69,2,30,3,2016,Rush
TRUE,-7,TRUE,2,1849,49,31,69,2,3,12,2016,Rush
TRUE,10,FALSE,2,2560,760,31,69,1,10,0,2017,Rush
TRUE,-3,TRUE,3,1706,1706,31,69,1,10,4,2019,Rush
TRUE,14,FALSE,3,1425,1425,31,69,1,10,8,2016,Rush
TRUE,21,FALSE,3,940,940,31,69,1,10,3,2017,Rush
TRUE,33,FALSE,4,8,8,31,69,1,10,-2,2018,Rush
TRUE,14,FALSE,4,724,724,31,69,2,4,6,2016,Rush
TRUE,42,FALSE,4,11,11,31,69,1,10,1,2017,Rush
TRUE,10,FALSE,4,740,740,31,69,3,16,18,2015,Rush
TRUE,0,TRUE,1,3130,1330,30,70,1,10,-3,2015,Rush
TRUE,0,TRUE,1,3582,1782,30,70,1,10,66,2017,Rush
TRUE,10,FALSE,2,2364,564,30,70,2,5,5,2018,Rush
TRUE,21,FALSE,2,2450,650,30,70,1,10,1,2019,Rush
TRUE,15,FALSE,3,916,916,30,70,1,10,3,2016,Rush
TRUE,14,FALSE,3,1302,1302,30,70,1,10,-4,2019,Rush
TRUE,11,FALSE,3,1775,1775,30,70,2,5,6,2018,Rush
TRUE,7,TRUE,3,1485,1485,30,70,1,10,0,2016,Rush
TRUE,-6,TRUE,3,1680,1680,30,70,2,1,28,2016,Rush
TRUE,14,FALSE,3,1381,1381,30,70,1,10,49,2017,Rush
TRUE,14,FALSE,3,1455,1455,30,70,1,10,4,2018,Rush
TRUE,14,FALSE,3,1784,1784,30,70,1,10,20,2018,Rush
TRUE,7,TRUE,4,225,225,30,70,3,3,0,2017,Rush
TRUE,29,FALSE,4,710,710,30,70,1,10,7,2015,Rush
TRUE,24,FALSE,4,430,430,30,70,1,10,0,2017,Rush
TRUE,24,FALSE,4,396,396,30,70,2,10,6,2017,Rush
TRUE,22,FALSE,4,465,465,30,70,1,10,5,2017,Rush
TRUE,0,TRUE,1,3203,1403,29,71,2,8,-8,2015,Rush
TRUE,0,TRUE,1,3421,1621,29,71,1,20,-4,2015,Rush
TRUE,-7,TRUE,1,3048,1248,29,71,1,10,17,2016,Rush
TRUE,7,TRUE,1,2773,973,29,71,2,12,9,2017,Rush
TRUE,10,FALSE,2,2534,734,29,71,2,10,11,2019,Rush
TRUE,11,FALSE,2,2175,375,29,71,1,15,-1,2016,Rush
TRUE,-18,FALSE,2,1800,1800,29,71,1,10,-1,2016,Rush
TRUE,15,FALSE,3,990,990,29,71,1,10,2,2016,Rush
TRUE,11,FALSE,3,1140,1140,29,71,1,10,3,2019,Rush
TRUE,28,FALSE,3,1100,1100,29,71,1,10,11,2017,Rush
TRUE,14,FALSE,4,390,390,29,71,1,15,3,2019,Rush
TRUE,36,FALSE,4,225,225,29,71,1,10,11,2015,Rush
TRUE,4,TRUE,4,651,651,29,71,2,16,17,2019,Rush
TRUE,38,FALSE,4,91,91,29,71,1,10,-1,2019,Rush
TRUE,0,TRUE,1,3554,1754,28,72,2,7,2,2019,Rush
TRUE,7,TRUE,1,3370,1570,28,72,1,10,4,2017,Rush
TRUE,0,TRUE,1,3588,1788,28,72,1,10,12,2019,Rush
TRUE,10,FALSE,1,2730,930,28,72,2,5,8,2017,Rush
TRUE,-7,TRUE,1,3253,1453,28,72,1,10,20,2015,Rush
TRUE,0,TRUE,1,3565,1765,28,72,1,10,4,2016,Rush
TRUE,0,TRUE,1,3005,1205,28,72,1,10,3,2018,Rush
TRUE,-3,TRUE,2,1800,1800,28,72,1,10,-1,2019,Rush
TRUE,11,FALSE,2,2140,340,28,72,3,16,24,2016,Rush
TRUE,-18,FALSE,2,2139,339,28,72,1,10,5,2016,Rush
TRUE,7,TRUE,2,2390,590,28,72,1,10,-1,2016,Rush
TRUE,14,FALSE,2,2169,369,28,72,1,10,18,2015,Rush
TRUE,21,FALSE,2,2064,264,28,72,2,2,4,2017,Rush
TRUE,0,TRUE,3,950,950,28,72,2,3,17,2018,Rush
TRUE,49,FALSE,3,955,955,28,72,3,7,2,2018,Rush
TRUE,46,FALSE,3,1160,1160,28,72,1,10,4,2016,Rush
TRUE,6,TRUE,3,1665,1665,28,72,1,10,4,2018,Rush
TRUE,10,FALSE,3,1520,1520,28,72,1,10,1,2015,Rush
TRUE,24,FALSE,3,1684,1684,28,72,3,1,0,2017,Rush
TRUE,17,FALSE,3,1375,1375,28,72,1,10,72,2015,Rush
TRUE,7,TRUE,4,265,265,28,72,2,5,2,2017,Rush
TRUE,37,FALSE,4,250,250,28,72,1,10,4,2018,Rush
TRUE,56,FALSE,4,25,25,28,72,2,9,-2,2019,Rush
TRUE,22,FALSE,4,495,495,28,72,3,1,2,2017,Rush
TRUE,14,FALSE,4,572,572,28,72,3,10,3,2015,Rush
TRUE,42,FALSE,4,825,825,28,72,1,10,5,2017,Rush
TRUE,38,FALSE,4,75,75,28,72,2,11,3,2019,Rush
TRUE,0,TRUE,1,3203,1403,27,73,1,10,2,2015,Rush
TRUE,14,FALSE,1,2797,997,27,73,1,10,2,2016,Rush
TRUE,7,TRUE,1,3358,1558,27,73,1,10,5,2016,Rush
TRUE,-7,TRUE,1,2940,1140,27,73,2,12,9,2015,Rush
TRUE,11,FALSE,2,1820,20,27,73,1,10,19,2019,Rush
TRUE,7,TRUE,2,2172,372,27,73,3,8,11,2017,Rush
TRUE,-4,TRUE,2,2565,765,27,73,1,10,-1,2018,Rush
TRUE,7,TRUE,2,2358,558,27,73,2,11,9,2016,Rush
TRUE,4,TRUE,3,1514,1514,27,73,2,6,10,2018,Rush
TRUE,34,FALSE,3,1545,1545,27,73,1,10,1,2018,Rush
TRUE,-25,FALSE,3,1280,1280,27,73,1,10,31,2016,Rush
TRUE,7,TRUE,4,173,173,27,73,2,8,1,2019,Rush
TRUE,56,FALSE,4,60,60,27,73,1,10,1,2019,Rush
TRUE,7,TRUE,4,333,333,27,73,2,8,6,2015,Rush
TRUE,14,FALSE,4,167,167,27,73,2,7,2,2015,Rush
TRUE,0,TRUE,1,3348,1548,26,74,1,10,2,2018,Rush
TRUE,-3,TRUE,1,3003,1203,26,74,2,9,11,2018,Rush
TRUE,28,FALSE,2,2669,869,26,74,1,10,5,2018,Rush
TRUE,15,FALSE,2,1983,183,26,74,1,10,4,2015,Rush
TRUE,14,FALSE,2,1910,110,26,74,2,3,13,2019,Rush
TRUE,-4,TRUE,2,2535,735,26,74,2,11,29,2018,Rush
TRUE,0,TRUE,2,2625,825,26,74,2,6,10,2015,Rush
TRUE,0,TRUE,3,1308,1308,26,74,1,10,2,2019,Rush
TRUE,18,FALSE,4,754,754,26,74,2,9,1,2016,Rush
TRUE,-7,TRUE,4,780,780,26,74,2,9,3,2017,Rush
TRUE,18,FALSE,4,275,275,26,74,2,7,5,2019,Rush
TRUE,24,FALSE,4,769,769,26,74,2,5,7,2017,Rush
TRUE,0,TRUE,1,3595,1795,25,75,1,10,3,2019,Rush
TRUE,0,TRUE,1,3592,1792,25,75,1,10,4,2018,Rush
TRUE,8,FALSE,1,2761,961,25,75,3,8,4,2018,Rush
TRUE,0,TRUE,1,3600,1800,25,75,1,10,4,2016,Rush
TRUE,0,TRUE,1,3590,1790,25,75,1,10,0,2016,Rush
TRUE,-7,TRUE,1,3132,1332,25,75,1,10,1,2016,Rush
TRUE,0,TRUE,1,3414,1614,25,75,1,10,4,2018,Rush
TRUE,0,TRUE,1,3590,1790,25,75,1,10,60,2018,Rush
TRUE,0,TRUE,1,3595,1795,25,75,1,10,3,2019,Rush
TRUE,0,TRUE,1,3368,1568,25,75,1,10,3,2019,Rush
TRUE,0,TRUE,1,3600,1800,25,75,1,10,4,2017,Rush
TRUE,-3,TRUE,1,3048,1248,25,75,1,10,1,2018,Rush
TRUE,0,TRUE,1,3307,1507,25,75,1,10,3,2018,Rush
TRUE,-3,TRUE,1,3005,1205,25,75,1,10,8,2016,Rush
TRUE,-7,TRUE,1,3387,1587,25,75,1,10,9,2018,Rush
TRUE,-6,TRUE,1,3075,1275,25,75,1,10,1,2017,Rush
TRUE,-6,TRUE,1,2842,1042,25,75,1,10,8,2017,Rush
TRUE,0,TRUE,1,3595,1795,25,75,1,10,0,2017,Rush
TRUE,0,TRUE,1,3557,1757,25,75,2,10,1,2017,Rush
TRUE,-7,TRUE,1,2936,1136,25,75,1,10,7,2017,Rush
TRUE,4,TRUE,1,3105,1305,25,75,1,10,58,2017,Rush
TRUE,14,FALSE,2,1806,6,25,75,1,10,-2,2015,Rush
TRUE,1,TRUE,2,1836,36,25,75,1,10,6,2016,Rush
TRUE,-3,TRUE,2,2229,429,25,75,1,10,20,2016,Rush
TRUE,7,TRUE,2,2378,578,25,75,2,4,-3,2019,Rush
TRUE,11,FALSE,2,1804,4,25,75,1,10,-2,2017,Rush
TRUE,7,TRUE,2,2172,372,25,75,1,10,2,2017,Rush
TRUE,14,FALSE,2,2411,611,25,75,1,10,7,2019,Rush
TRUE,7,TRUE,2,1800,1800,25,75,1,10,-1,2017,Rush
TRUE,10,FALSE,2,2300,500,25,75,1,10,6,2017,Rush
TRUE,-8,FALSE,2,2475,675,25,75,1,10,1,2018,Rush
TRUE,11,FALSE,2,2365,565,25,75,1,10,12,2015,Rush
TRUE,4,TRUE,2,2210,410,25,75,1,10,12,2015,Rush
TRUE,14,FALSE,2,2181,381,25,75,1,10,10,2019,Rush
TRUE,14,FALSE,2,1815,15,25,75,1,10,-2,2019,Rush
TRUE,1,TRUE,3,1791,1791,25,75,1,10,7,2016,Rush
TRUE,12,FALSE,3,1314,1314,25,75,1,10,0,2018,Rush
TRUE,11,FALSE,3,1603,1603,25,75,1,10,1,2016,Rush
TRUE,12,FALSE,3,1288,1288,25,75,2,10,-2,2018,Rush
TRUE,49,FALSE,3,955,955,25,75,1,10,3,2018,Rush
TRUE,8,FALSE,3,1485,1485,25,75,1,10,4,2017,Rush
TRUE,11,FALSE,3,1796,1796,25,75,1,10,5,2018,Rush
TRUE,25,FALSE,3,1795,1795,25,75,1,10,11,2016,Rush
TRUE,-25,FALSE,3,1532,1532,25,75,1,10,20,2016,Rush
TRUE,42,FALSE,3,947,947,25,75,1,10,5,2019,Rush
TRUE,49,FALSE,3,1229,1229,25,75,1,10,75,2019,Rush
TRUE,-14,FALSE,3,1273,1273,25,75,1,10,8,2018,Rush
TRUE,0,TRUE,3,1050,1050,25,75,2,10,15,2018,Rush
TRUE,8,FALSE,3,1782,1782,25,75,1,10,3,2017,Rush
TRUE,15,FALSE,3,1440,1440,25,75,1,10,48,2015,Rush
TRUE,24,FALSE,3,1793,1793,25,75,1,10,10,2019,Rush
TRUE,7,TRUE,3,1788,1788,25,75,1,10,17,2015,Rush
TRUE,14,FALSE,3,1792,1792,25,75,1,10,7,2019,Rush
TRUE,18,FALSE,4,779,779,25,75,1,10,1,2016,Rush
TRUE,3,TRUE,4,573,573,25,75,1,10,9,2019,Rush
TRUE,49,FALSE,4,253,253,25,75,1,10,7,2018,Rush
TRUE,14,FALSE,4,875,875,25,75,1,10,-5,2019,Rush
TRUE,7,TRUE,4,200,200,25,75,1,10,2,2019,Rush
TRUE,16,FALSE,4,570,570,25,75,1,10,11,2018,Rush
TRUE,17,FALSE,4,824,824,25,75,2,10,75,2018,Rush
TRUE,14,FALSE,4,750,750,25,75,1,10,6,2016,Rush
TRUE,4,TRUE,4,755,755,25,75,1,10,0,2019,Rush
TRUE,10,FALSE,4,514,514,25,75,1,10,1,2015,Rush
TRUE,7,TRUE,4,378,378,25,75,1,10,2,2015,Rush
TRUE,28,FALSE,4,210,210,25,75,1,10,9,2018,Rush
TRUE,28,FALSE,4,365,365,25,75,1,10,39,2017,Rush
TRUE,7,TRUE,1,2940,1140,24,76,1,10,11,2019,Rush
TRUE,-6,TRUE,1,3185,1385,24,76,1,10,6,2017,Rush
TRUE,11,FALSE,1,2780,980,24,76,1,10,16,2015,Rush
TRUE,0,TRUE,1,3535,1735,24,76,1,10,20,2015,Rush
TRUE,0,TRUE,1,3590,1790,24,76,1,10,16,2017,Rush
TRUE,11,FALSE,2,1918,118,24,76,1,10,2,2016,Rush
TRUE,42,FALSE,2,1968,168,24,76,1,10,2,2018,Rush
TRUE,6,TRUE,2,2055,255,24,76,2,10,7,2018,Rush
TRUE,-3,TRUE,2,2079,279,24,76,2,1,5,2016,Rush
TRUE,8,FALSE,2,1893,93,24,76,2,14,6,2017,Rush
TRUE,21,FALSE,2,1906,106,24,76,2,1,11,2015,Rush
TRUE,8,FALSE,3,1196,1196,24,76,2,1,35,2016,Rush
TRUE,11,FALSE,3,1633,1633,24,76,3,1,1,2016,Rush
TRUE,7,TRUE,3,1140,1140,24,76,3,26,0,2017,Rush
TRUE,14,FALSE,3,1500,1500,24,76,1,10,3,2019,Rush
TRUE,24,FALSE,3,1728,1728,24,76,2,5,4,2017,Rush
TRUE,1,TRUE,3,1298,1298,24,76,1,10,5,2016,Rush
TRUE,8,FALSE,3,945,945,24,76,3,6,16,2016,Rush
TRUE,21,FALSE,4,244,244,24,76,2,6,1,2016,Rush
TRUE,21,FALSE,4,75,75,24,76,3,18,2,2016,Rush
TRUE,14,FALSE,4,202,202,24,76,1,10,3,2015,Rush
TRUE,14,FALSE,4,160,160,24,76,3,10,11,2015,Rush
TRUE,8,FALSE,1,2793,993,23,77,2,10,2,2018,Rush
TRUE,11,FALSE,1,2780,980,23,77,1,10,9,2017,Rush
TRUE,4,TRUE,1,2773,973,23,77,2,10,0,2016,Rush
TRUE,0,TRUE,1,3310,1510,23,77,2,2,8,2016,Rush
TRUE,0,TRUE,1,3383,1583,23,77,1,10,0,2019,Rush
TRUE,14,FALSE,2,2530,730,23,77,1,10,0,2019,Rush
TRUE,14,FALSE,2,2495,695,23,77,2,10,5,2019,Rush
TRUE,14,FALSE,2,2300,500,23,77,1,10,11,2019,Rush
TRUE,25,FALSE,2,1901,101,23,77,1,10,4,2017,Rush
TRUE,12,FALSE,3,1247,1247,23,77,3,12,13,2018,Rush
TRUE,4,TRUE,3,1538,1538,23,77,1,10,4,2018,Rush
TRUE,8,FALSE,3,980,980,23,77,2,7,1,2016,Rush
TRUE,6,TRUE,3,1395,1395,23,77,2,12,-1,2018,Rush
TRUE,15,FALSE,3,1214,1214,23,77,1,10,18,2017,Rush
TRUE,7,TRUE,4,300,300,23,77,1,10,5,2017,Rush
TRUE,18,FALSE,4,310,310,23,77,1,10,3,2019,Rush
